resume_id,job_id,all-mpnet-base-v2_score,paraphrase-MiniLM-L6-v2_score,all-MiniLM-L12-v1_score,all-roberta-large-v1_score,bert_base_nli_mean_tokens_score
pdf_resume_2767,Cybersecurity Analyst.txt,487,788,348,606,275
pdf_resume_277,Cybersecurity Analyst.txt,309,552,327,388,639
pdf_resume_2770,Cybersecurity Analyst.txt,375,365,483,648,564
pdf_resume_2780,Cybersecurity Analyst.txt,817,788,817,499,864
pdf_resume_2782,Cybersecurity Analyst.txt,353,191,401,531,657
pdf_resume_279,Cybersecurity Analyst.txt,666,788,625,579,502
pdf_resume_2790,Cybersecurity Analyst.txt,282,72,165,350,380
pdf_resume_2796,Cybersecurity Analyst.txt,167,457,173,192,285
pdf_resume_2800,Cybersecurity Analyst.txt,817,788,817,858,564
pdf_resume_2812,Cybersecurity Analyst.txt,576,457,600,768,781
pdf_resume_2814,Cybersecurity Analyst.txt,817,788,817,709,793
pdf_resume_2817,Cybersecurity Analyst.txt,817,788,817,858,864
pdf_resume_2819,Cybersecurity Analyst.txt,363,294,198,157,215
pdf_resume_2823,Cybersecurity Analyst.txt,666,788,625,709,846
pdf_resume_2824,Cybersecurity Analyst.txt,543,331,584,511,846
pdf_resume_2828,Cybersecurity Analyst.txt,817,788,574,709,678
pdf_resume_283,Cybersecurity Analyst.txt,817,788,817,709,854
pdf_resume_2830,Cybersecurity Analyst.txt,817,788,817,858,879
pdf_resume_2831,Cybersecurity Analyst.txt,237,552,234,528,247
pdf_resume_2837,Cybersecurity Analyst.txt,248,262,254,171,515
pdf_resume_2838,Cybersecurity Analyst.txt,817,788,817,858,630
pdf_resume_2840,Cybersecurity Analyst.txt,274,32,261,215,230
pdf_resume_2841,Cybersecurity Analyst.txt,431,385,435,124,164
pdf_resume_285,Cybersecurity Analyst.txt,143,418,200,70,109
pdf_resume_2852,Cybersecurity Analyst.txt,52,36,165,70,158
pdf_resume_2856,Cybersecurity Analyst.txt,817,788,817,858,657
pdf_resume_2858,Cybersecurity Analyst.txt,817,788,817,753,804
pdf_resume_2861,Cybersecurity Analyst.txt,563,788,538,858,712
pdf_resume_2865,Cybersecurity Analyst.txt,375,788,532,858,390
pdf_resume_2867,Cybersecurity Analyst.txt,150,457,141,327,247
pdf_resume_2870,Cybersecurity Analyst.txt,80,127,38,201,82
pdf_resume_2872,Cybersecurity Analyst.txt,401,228,507,463,192
pdf_resume_2886,Cybersecurity Analyst.txt,817,788,817,545,693
pdf_resume_2888,Cybersecurity Analyst.txt,540,307,425,627,325
pdf_resume_2889,Cybersecurity Analyst.txt,817,581,817,858,815
pdf_resume_289,Cybersecurity Analyst.txt,57,19,23,57,22
pdf_resume_2891,Cybersecurity Analyst.txt,817,788,817,858,764
pdf_resume_2896,Cybersecurity Analyst.txt,540,487,653,545,703
pdf_resume_2898,Cybersecurity Analyst.txt,817,788,817,709,593
pdf_resume_2899,Cybersecurity Analyst.txt,465,401,435,290,678
pdf_resume_29,Cybersecurity Analyst.txt,431,318,522,614,587
pdf_resume_2903,Cybersecurity Analyst.txt,817,788,817,632,764
pdf_resume_2904,Cybersecurity Analyst.txt,817,788,817,632,764
pdf_resume_291,Cybersecurity Analyst.txt,9,43,13,30,66
pdf_resume_2916,Cybersecurity Analyst.txt,817,788,817,858,933
pdf_resume_2919,Cybersecurity Analyst.txt,158,346,130,106,230
pdf_resume_2921,Cybersecurity Analyst.txt,44,135,3,8,85
pdf_resume_2926,Cybersecurity Analyst.txt,529,457,584,402,554
pdf_resume_2927,Cybersecurity Analyst.txt,423,343,443,290,148
pdf_resume_2930,Cybersecurity Analyst.txt,64,9,27,60,30
pdf_resume_2935,Cybersecurity Analyst.txt,817,788,817,858,889
pdf_resume_2937,Cybersecurity Analyst.txt,34,202,213,128,130
pdf_resume_2945,Cybersecurity Analyst.txt,80,104,38,14,58
pdf_resume_2946,Cybersecurity Analyst.txt,576,457,600,768,678
pdf_resume_2950,Cybersecurity Analyst.txt,817,788,817,858,554
pdf_resume_2953,Cybersecurity Analyst.txt,576,457,600,585,400
pdf_resume_2966,Cybersecurity Analyst.txt,250,581,341,144,275
pdf_resume_2967,Cybersecurity Analyst.txt,487,788,455,606,515
pdf_resume_2969,Cybersecurity Analyst.txt,817,788,817,858,657
pdf_resume_297,Cybersecurity Analyst.txt,204,21,149,205,89
pdf_resume_2972,Cybersecurity Analyst.txt,504,508,600,709,456
pdf_resume_2973,Cybersecurity Analyst.txt,164,86,94,164,259
pdf_resume_2975,Cybersecurity Analyst.txt,309,552,327,282,542
pdf_resume_2978,Cybersecurity Analyst.txt,144,273,108,157,215
pdf_resume_298,Cybersecurity Analyst.txt,817,788,817,858,793
pdf_resume_2981,Cybersecurity Analyst.txt,817,788,625,620,474
pdf_resume_2983,Cybersecurity Analyst.txt,817,581,817,858,733
pdf_resume_2985,Cybersecurity Analyst.txt,293,212,333,169,456
pdf_resume_2987,Cybersecurity Analyst.txt,817,788,817,858,825
pdf_resume_2988,Cybersecurity Analyst.txt,382,788,653,314,667
pdf_resume_2989,Cybersecurity Analyst.txt,156,143,97,181,380
pdf_resume_299,Cybersecurity Analyst.txt,383,175,369,275,316
pdf_resume_2990,Cybersecurity Analyst.txt,817,788,817,709,723
pdf_resume_2994,Cybersecurity Analyst.txt,666,788,625,709,854
pdf_resume_2996,Cybersecurity Analyst.txt,648,617,638,426,335
pdf_resume_2997,Cybersecurity Analyst.txt,648,617,638,426,390
pdf_resume_3005,Cybersecurity Analyst.txt,366,788,361,509,316
pdf_resume_3006,Cybersecurity Analyst.txt,817,788,817,655,889
pdf_resume_3007,Cybersecurity Analyst.txt,194,422,304,234,95
pdf_resume_3011,Cybersecurity Analyst.txt,600,788,568,858,427
pdf_resume_3016,Cybersecurity Analyst.txt,152,294,31,173,356
pdf_resume_3021,Cybersecurity Analyst.txt,517,595,679,616,266
pdf_resume_3024,Cybersecurity Analyst.txt,257,208,177,336,703
pdf_resume_3025,Cybersecurity Analyst.txt,474,788,455,438,275
pdf_resume_3032,Cybersecurity Analyst.txt,181,457,293,361,427
pdf_resume_31,Cybersecurity Analyst.txt,177,325,186,106,122
pdf_resume_310,Cybersecurity Analyst.txt,556,508,614,519,854
pdf_resume_312,Cybersecurity Analyst.txt,167,204,161,54,130
pdf_resume_313,Cybersecurity Analyst.txt,111,60,149,72,34
pdf_resume_315,Cybersecurity Analyst.txt,198,552,225,282,620
pdf_resume_317,Cybersecurity Analyst.txt,628,788,532,858,657
pdf_resume_319,Cybersecurity Analyst.txt,817,788,817,709,316
pdf_resume_325,Cybersecurity Analyst.txt,535,788,286,265,620
pdf_resume_329,Cybersecurity Analyst.txt,592,788,576,268,117
pdf_resume_332,Cybersecurity Analyst.txt,549,356,472,858,247
pdf_resume_334,Cybersecurity Analyst.txt,666,617,522,301,427
pdf_resume_338,Cybersecurity Analyst.txt,648,497,817,542,781
pdf_resume_342,Cybersecurity Analyst.txt,592,788,817,709,678
pdf_resume_343,Cybersecurity Analyst.txt,428,552,297,142,480
pdf_resume_345,Cybersecurity Analyst.txt,556,173,240,286,158
pdf_resume_349,Cybersecurity Analyst.txt,817,581,477,640,143
pdf_resume_350,Cybersecurity Analyst.txt,154,188,304,225,95
pdf_resume_351,Cybersecurity Analyst.txt,423,247,357,579,247
pdf_resume_356,Cybersecurity Analyst.txt,687,421,581,858,781
pdf_resume_358,Cybersecurity Analyst.txt,817,501,401,375,648
pdf_resume_359,Cybersecurity Analyst.txt,385,142,259,335,356
pdf_resume_36,Cybersecurity Analyst.txt,282,156,339,344,723
pdf_resume_361,Cybersecurity Analyst.txt,201,284,317,574,369
pdf_resume_363,Cybersecurity Analyst.txt,817,788,817,709,712
pdf_resume_367,Cybersecurity Analyst.txt,508,495,439,470,502
pdf_resume_369,Cybersecurity Analyst.txt,817,788,817,709,904
pdf_resume_374,Cybersecurity Analyst.txt,309,552,327,388,607
pdf_resume_375,Cybersecurity Analyst.txt,134,51,222,33,529
pdf_resume_382,Cybersecurity Analyst.txt,817,788,817,709,825
pdf_resume_383,Cybersecurity Analyst.txt,172,45,127,17,79
pdf_resume_385,Cybersecurity Analyst.txt,609,788,549,655,907
pdf_resume_386,Cybersecurity Analyst.txt,287,158,265,50,356
pdf_resume_387,Cybersecurity Analyst.txt,367,303,297,88,466
pdf_resume_393,Cybersecurity Analyst.txt,329,604,493,371,793
pdf_resume_397,Cybersecurity Analyst.txt,417,214,381,223,168
pdf_resume_398,Cybersecurity Analyst.txt,459,408,817,273,804
pdf_resume_411,Cybersecurity Analyst.txt,417,385,431,499,168
pdf_resume_412,Cybersecurity Analyst.txt,817,788,817,709,757
pdf_resume_413,Cybersecurity Analyst.txt,474,430,398,271,230
pdf_resume_417,Cybersecurity Analyst.txt,500,542,507,768,369
pdf_resume_421,Cybersecurity Analyst.txt,25,6,16,50,14
pdf_resume_424,Cybersecurity Analyst.txt,817,788,679,858,896
pdf_resume_425,Cybersecurity Analyst.txt,242,406,63,366,300
pdf_resume_429,Cybersecurity Analyst.txt,817,788,817,858,678
pdf_resume_430,Cybersecurity Analyst.txt,817,788,817,858,913
pdf_resume_433,Cybersecurity Analyst.txt,216,240,205,245,205
pdf_resume_434,Cybersecurity Analyst.txt,329,123,425,139,152
pdf_resume_441,Cybersecurity Analyst.txt,817,788,817,858,747
pdf_resume_442,Cybersecurity Analyst.txt,57,220,38,17,42
pdf_resume_443,Cybersecurity Analyst.txt,292,165,287,193,266
pdf_resume_444,Cybersecurity Analyst.txt,680,788,817,858,456
pdf_resume_451,Cybersecurity Analyst.txt,817,595,618,635,554
pdf_resume_455,Cybersecurity Analyst.txt,369,788,522,858,771
pdf_resume_459,Cybersecurity Analyst.txt,648,788,581,858,356
pdf_resume_462,Cybersecurity Analyst.txt,648,385,191,417,380
pdf_resume_465,Cybersecurity Analyst.txt,817,788,817,858,893
pdf_resume_470,Cybersecurity Analyst.txt,240,145,63,28,427
pdf_resume_471,Cybersecurity Analyst.txt,817,788,817,516,515
pdf_resume_472,Cybersecurity Analyst.txt,817,788,817,499,515
pdf_resume_473,Cybersecurity Analyst.txt,817,788,817,858,466
pdf_resume_475,Cybersecurity Analyst.txt,512,493,516,620,712
pdf_resume_48,Cybersecurity Analyst.txt,61,53,119,46,6
pdf_resume_481,Cybersecurity Analyst.txt,344,595,191,303,300
pdf_resume_487,Cybersecurity Analyst.txt,359,523,455,606,443
pdf_resume_489,Cybersecurity Analyst.txt,817,788,817,858,846
pdf_resume_490,Cybersecurity Analyst.txt,648,788,557,667,285
pdf_resume_493,Cybersecurity Analyst.txt,208,240,202,152,143
pdf_resume_50,Cybersecurity Analyst.txt,817,788,817,598,793
pdf_resume_505,Cybersecurity Analyst.txt,105,80,119,280,73
pdf_resume_509,Cybersecurity Analyst.txt,394,266,378,230,529
pdf_resume_510,Cybersecurity Analyst.txt,817,788,817,858,902
pdf_resume_512,Cybersecurity Analyst.txt,29,50,104,75,9
pdf_resume_513,Cybersecurity Analyst.txt,309,552,327,388,607
pdf_resume_516,Cybersecurity Analyst.txt,36,55,98,196,22
pdf_resume_518,Cybersecurity Analyst.txt,137,154,70,62,491
pdf_resume_52,Cybersecurity Analyst.txt,349,232,238,395,316
pdf_resume_522,Cybersecurity Analyst.txt,817,788,817,709,764
pdf_resume_524,Cybersecurity Analyst.txt,31,225,21,179,143
pdf_resume_526,Cybersecurity Analyst.txt,609,418,587,611,906
pdf_resume_53,Cybersecurity Analyst.txt,459,457,488,589,854
pdf_resume_531,Cybersecurity Analyst.txt,817,788,817,709,723
pdf_resume_533,Cybersecurity Analyst.txt,282,273,333,189,89
pdf_resume_542,Cybersecurity Analyst.txt,341,788,348,606,502
pdf_resume_55,Cybersecurity Analyst.txt,271,415,528,481,164
pdf_resume_558,Cybersecurity Analyst.txt,487,788,455,522,427
pdf_resume_563,Cybersecurity Analyst.txt,287,158,265,50,356
pdf_resume_57,Cybersecurity Analyst.txt,407,457,600,585,443
pdf_resume_578,Cybersecurity Analyst.txt,30,93,22,8,79
pdf_resume_579,Cybersecurity Analyst.txt,675,788,817,858,757
pdf_resume_582,Cybersecurity Analyst.txt,817,788,817,709,712
pdf_resume_586,Cybersecurity Analyst.txt,666,788,625,709,515
pdf_resume_587,Cybersecurity Analyst.txt,17,153,17,64,356
pdf_resume_59,Cybersecurity Analyst.txt,817,788,817,499,752
pdf_resume_591,Cybersecurity Analyst.txt,391,261,378,352,639
pdf_resume_597,Cybersecurity Analyst.txt,526,251,83,286,620
pdf_resume_60,Cybersecurity Analyst.txt,133,167,251,144,117
pdf_resume_604,Cybersecurity Analyst.txt,616,311,564,612,919
pdf_resume_61,Cybersecurity Analyst.txt,222,102,90,395,205
pdf_resume_619,Cybersecurity Analyst.txt,540,307,425,627,587
pdf_resume_627,Cybersecurity Analyst.txt,672,631,653,709,793
pdf_resume_63,Cybersecurity Analyst.txt,666,523,817,412,474
pdf_resume_630,Cybersecurity Analyst.txt,407,404,488,482,639
pdf_resume_632,Cybersecurity Analyst.txt,621,788,477,476,576
pdf_resume_638,Cybersecurity Analyst.txt,609,788,549,442,703
pdf_resume_639,Cybersecurity Analyst.txt,487,788,663,268,764
pdf_resume_641,Cybersecurity Analyst.txt,576,457,600,412,693
pdf_resume_643,Cybersecurity Analyst.txt,817,595,817,858,639
pdf_resume_647,Cybersecurity Analyst.txt,666,788,625,579,864
pdf_resume_648,Cybersecurity Analyst.txt,634,604,240,388,182
pdf_resume_657,Cybersecurity Analyst.txt,2,51,7,4,2
pdf_resume_658,Cybersecurity Analyst.txt,263,108,389,111,95
pdf_resume_659,Cybersecurity Analyst.txt,817,595,414,460,657
pdf_resume_660,Cybersecurity Analyst.txt,234,537,369,146,124
pdf_resume_661,Cybersecurity Analyst.txt,220,145,70,31,117
pdf_resume_67,Cybersecurity Analyst.txt,138,45,169,75,247
pdf_resume_672,Cybersecurity Analyst.txt,817,788,817,858,891
pdf_resume_675,Cybersecurity Analyst.txt,533,631,538,591,678
pdf_resume_678,Cybersecurity Analyst.txt,36,197,129,237,174
pdf_resume_680,Cybersecurity Analyst.txt,160,240,180,225,182
pdf_resume_688,Cybersecurity Analyst.txt,817,788,817,858,657
pdf_resume_690,Cybersecurity Analyst.txt,592,788,614,598,804
pdf_resume_691,Cybersecurity Analyst.txt,41,72,187,111,82
pdf_resume_692,Cybersecurity Analyst.txt,296,406,200,368,259
pdf_resume_699,Cybersecurity Analyst.txt,130,493,83,141,400
pdf_resume_700,Cybersecurity Analyst.txt,80,220,48,83,143
pdf_resume_705,Cybersecurity Analyst.txt,817,788,817,858,630
pdf_resume_71,Cybersecurity Analyst.txt,114,209,196,232,230
pdf_resume_714,Cybersecurity Analyst.txt,212,353,244,320,542
pdf_resume_719,Cybersecurity Analyst.txt,666,788,625,579,781
pdf_resume_721,Cybersecurity Analyst.txt,680,788,571,572,613
pdf_resume_727,Cybersecurity Analyst.txt,263,108,389,111,95
pdf_resume_728,Cybersecurity Analyst.txt,346,247,557,286,124
pdf_resume_73,Cybersecurity Analyst.txt,80,220,38,201,138
pdf_resume_730,Cybersecurity Analyst.txt,443,457,431,620,564
pdf_resume_734,Cybersecurity Analyst.txt,5,2,10,13,9
pdf_resume_742,Cybersecurity Analyst.txt,52,325,138,361,174
pdf_resume_743,Cybersecurity Analyst.txt,609,523,549,402,515
pdf_resume_751,Cybersecurity Analyst.txt,532,393,411,402,564
pdf_resume_76,Cybersecurity Analyst.txt,80,100,134,117,100
pdf_resume_760,Cybersecurity Analyst.txt,226,398,414,416,182
pdf_resume_761,Cybersecurity Analyst.txt,487,595,549,306,840
pdf_resume_766,Cybersecurity Analyst.txt,512,537,532,499,380
pdf_resume_776,Cybersecurity Analyst.txt,232,180,149,215,199
pdf_resume_777,Cybersecurity Analyst.txt,99,72,149,190,38
pdf_resume_780,Cybersecurity Analyst.txt,469,617,455,247,335
pdf_resume_782,Cybersecurity Analyst.txt,94,487,73,120,215
pdf_resume_786,Cybersecurity Analyst.txt,208,398,92,154,345
pdf_resume_793,Cybersecurity Analyst.txt,517,788,817,644,804
pdf_resume_794,Cybersecurity Analyst.txt,817,523,817,381,491
pdf_resume_795,Cybersecurity Analyst.txt,80,127,38,201,182
pdf_resume_8,Cybersecurity Analyst.txt,687,788,679,858,427
pdf_resume_800,Cybersecurity Analyst.txt,487,788,418,436,576
pdf_resume_801,Cybersecurity Analyst.txt,13,114,66,2,54
pdf_resume_805,Cybersecurity Analyst.txt,817,788,817,753,693
pdf_resume_809,Cybersecurity Analyst.txt,817,788,817,563,596
pdf_resume_810,Cybersecurity Analyst.txt,48,96,88,86,62
pdf_resume_813,Cybersecurity Analyst.txt,337,788,366,455,723
pdf_resume_819,Cybersecurity Analyst.txt,41,86,25,57,73
pdf_resume_821,Cybersecurity Analyst.txt,817,595,817,858,576
pdf_resume_822,Cybersecurity Analyst.txt,508,373,468,753,639
pdf_resume_823,Cybersecurity Analyst.txt,141,127,101,43,607
pdf_resume_828,Cybersecurity Analyst.txt,592,788,817,709,793
pdf_resume_829,Cybersecurity Analyst.txt,180,289,288,176,325
pdf_resume_830,Cybersecurity Analyst.txt,52,325,161,254,174
pdf_resume_831,Cybersecurity Analyst.txt,52,325,161,254,174
pdf_resume_836,Cybersecurity Analyst.txt,817,788,817,858,825
pdf_resume_84,Cybersecurity Analyst.txt,443,457,507,412,554
pdf_resume_844,Cybersecurity Analyst.txt,512,788,679,314,815
pdf_resume_845,Cybersecurity Analyst.txt,621,252,247,254,542
pdf_resume_848,Cybersecurity Analyst.txt,160,240,180,225,182
pdf_resume_849,Cybersecurity Analyst.txt,500,552,576,640,335
pdf_resume_851,Cybersecurity Analyst.txt,293,160,385,225,369
pdf_resume_855,Cybersecurity Analyst.txt,648,412,638,426,345
pdf_resume_869,Cybersecurity Analyst.txt,817,788,817,858,554
pdf_resume_876,Cybersecurity Analyst.txt,817,216,663,464,741
pdf_resume_88,Cybersecurity Analyst.txt,817,788,817,709,879
pdf_resume_880,Cybersecurity Analyst.txt,11,4,25,148,79
pdf_resume_889,Cybersecurity Analyst.txt,467,228,221,375,620
pdf_resume_892,Cybersecurity Analyst.txt,628,788,679,858,316
pdf_resume_899,Cybersecurity Analyst.txt,94,86,119,128,22
pdf_resume_9,Cybersecurity Analyst.txt,648,617,638,270,356
pdf_resume_91,Cybersecurity Analyst.txt,299,325,345,152,639
pdf_resume_912,Cybersecurity Analyst.txt,817,788,817,858,741
pdf_resume_915,Cybersecurity Analyst.txt,398,373,560,648,380
pdf_resume_919,Cybersecurity Analyst.txt,487,214,455,504,529
pdf_resume_923,Cybersecurity Analyst.txt,487,788,455,606,411
pdf_resume_927,Cybersecurity Analyst.txt,467,234,653,667,593
pdf_resume_928,Cybersecurity Analyst.txt,817,788,817,858,411
pdf_resume_93,Cybersecurity Analyst.txt,592,373,817,858,554
pdf_resume_931,Cybersecurity Analyst.txt,303,163,210,12,199
pdf_resume_945,Cybersecurity Analyst.txt,25,66,277,65,85
pdf_resume_95,Cybersecurity Analyst.txt,223,552,225,143,542
pdf_resume_952,Cybersecurity Analyst.txt,337,552,366,455,620
pdf_resume_953,Cybersecurity Analyst.txt,817,788,817,858,793
pdf_resume_959,Cybersecurity Analyst.txt,592,788,653,709,427
pdf_resume_96,Cybersecurity Analyst.txt,521,523,653,709,285
pdf_resume_962,Cybersecurity Analyst.txt,341,567,425,667,247
pdf_resume_964,Cybersecurity Analyst.txt,512,393,679,563,480
pdf_resume_967,Cybersecurity Analyst.txt,212,217,52,379,104
pdf_resume_969,Cybersecurity Analyst.txt,412,311,405,186,491
pdf_resume_971,Cybersecurity Analyst.txt,487,788,455,511,613
pdf_resume_973,Cybersecurity Analyst.txt,423,567,443,709,247
pdf_resume_974,Cybersecurity Analyst.txt,603,301,614,640,733
pdf_resume_98,Cybersecurity Analyst.txt,291,497,314,346,593
pdf_resume_982,Cybersecurity Analyst.txt,198,119,357,268,390
pdf_resume_994,Cybersecurity Analyst.txt,504,279,520,123,215
pdf_resume_995,Cybersecurity Analyst.txt,357,457,238,522,693
pdf_resume_997,Cybersecurity Analyst.txt,172,331,381,366,192
pdf_resume_998,Cybersecurity Analyst.txt,817,788,817,569,369
